datetime,open,high,low,close,volume,Market Cap
2014/10/13,377.92,397.23,368.9,390.41,35.2214,5055290000
2014/10/12,362.61,379.43,356.14,378.55,17.5528,4849070000
2014/10/11,361.36,367.19,355.95,362.3,13.3452,4831160000
2014/10/10,364.69,375.07,352.96,361.56,43.6657,4874190000
2014/10/9,352.75,382.73,347.69,365.03,83.6411,4713320000
2014/10/8,336.12,354.36,327.19,352.94,54.7363,4489870000
2014/10/7,330.58,339.25,320.48,336.19,49.1999,4414880000
2014/10/6,320.39,345.13,302.56,330.08,79.0118,4277430000
2014/10/5,328.92,341.8,289.3,320.51,83.3081,4389890000
2014/10/4,359.89,364.49,325.89,328.87,47.2365,4801920000
2014/10/3,375.18,377.69,357.86,359.51,30.9012,5004540000
2014/10/2,383.99,385.5,372.95,375.07,21.7777,5120700000
2014/10/1,387.43,391.38,380.78,383.62,26.2294,5165060000
2014/9/30,376.09,390.98,373.44,386.94,34.7073,5012450000
2014/9/29,376.93,385.21,372.24,375.47,32.4977,5022360000
2014/9/28,399.47,401.02,374.33,377.18,23.6133,5321420000
2014/9/27,403.56,406.62,397.37,399.52,15.0293,5374500000
2014/9/26,411.43,414.94,400.01,404.43,21.4608,5477970000
2014/9/25,423.16,423.52,409.47,411.57,26.8144,5632260000
2014/9/24,435.75,436.11,421.13,423.2,30.6277,5798220000
2014/9/23,402.09,441.56,396.2,435.79,45.0995,5348840000
2014/9/22,399.1,406.92,397.13,402.15,24.1276,5307360000
2014/9/21,408.08,412.43,393.18,398.82,26.5801,5425180000
2014/9/20,394.67,423.3,389.88,408.9,36.8636,5245150000
2014/9/19,424.1,427.83,384.53,394.8,37.9197,5634440000
2014/9/18,456.86,456.86,413.1,424.44,34.4832,6067610000
2014/9/17,465.86,468.17,452.42,457.33,21.0568,6185010000
2014/9/16,474.86,475.64,465.13,466.06,16.7973,6302440000
2014/9/15,477.76,478.62,474.02,475.37,15.3452,6339090000
2014/9/14,479.12,479.85,476.12,477.89,13.1055,6355140000
2014/9/13,477.79,482.12,475.1,479,15.588,6335400000
2014/9/12,479.58,479.63,473.01,477.75,15.4372,6357290000
2014/9/11,479.62,482.35,474.61,479.75,16.8529,6355700000
2014/9/10,475.48,487.47,475.14,479.36,22.7878,6299070000
2014/9/9,474.88,477.38,467.78,475.26,21.4478,6289350000
2014/9/8,481.81,489.83,468.79,474.6,30.238,6379410000
2014/9/7,485.13,488.07,482.28,482.28,8.99405,6421460000
2014/9/6,483.34,488.6,483,484.83,10.6014,6395630000
2014/9/5,489.67,490.64,481.61,483.34,15.3025,6477530000
2014/9/4,477.68,493.93,477.09,489.66,26.0814,6317100000
2014/9/3,476.87,481.71,476.21,477.59,13.3422,6304370000
2014/9/2,474.48,482.99,472.32,477.43,23.3379,6270970000
2014/9/1,477.79,485.31,471.91,474.88,20.432,6313120000
2014/8/31,502.9,504.88,474.81,477.76,44.6323,6642630000
2014/8/30,508.59,509.31,501.64,504.25,9.42407,6715420000
2014/8/29,508.43,511.69,503.82,508.52,17.6248,6711080000
2014/8/28,510.88,516.16,506.88,507.81,19.862,6741320000
2014/8/27,512.19,520.71,510.92,511.15,22.6485,6756340000
2014/8/26,502.54,512.69,502.54,511.57,23.2351,6626970000
2014/8/25,508.22,508.22,499.23,502.5,18.3567,6700090000
2014/8/24,498.29,512.89,497.35,508.29,19.4417,6567300000
2014/8/23,513.39,514.3,492.11,498.07,25.1719,6764340000
2014/8/22,517.58,521.48,501.27,514.04,36.5639,6817460000
2014/8/21,510.45,531.9,510.45,517.24,49.4442,6721410000
2014/8/20,485.07,518.28,467.51,511.98,46.5276,6385230000
2014/8/19,461.48,485.71,455.54,485.25,38.4224,6072520000
2014/8/18,491.51,499.37,443.85,461.46,50.7838,6465210000
2014/8/17,519.14,520.19,483.63,491.8,24.3009,6826520000
2014/8/16,497.83,521.48,487.74,519.71,22.8325,6544250000
2014/8/15,511.14,518.18,487.93,497.01,25.5983,6717150000
2014/8/14,546.18,546.24,498.73,505.97,35.8039,7175190000
2014/8/13,570.38,573.03,532.67,546.66,25.7775,7490990000
2014/8/12,576.51,576.95,566.6,569.64,13.9782,7569070000
2014/8/11,591.28,591.51,574.05,576.37,14.7642,7760290000
2014/8/10,589.17,594.46,587.94,591.06,7.55531,7730000000
2014/8/9,592.47,592.47,587.63,589.37,7.92207,7770550000
2014/8/8,588.88,598.12,588.79,592.58,11.072,7721090000
2014/8/7,584.65,591.1,584.05,588.87,11.1314,7663290000
2014/8/6,585.95,587.49,583.1,584.65,14.4979,7678040000
2014/8/5,589.01,589.87,584.1,585.44,10.7908,7716120000
2014/8/4,586.23,591.95,583.74,588.78,9.86757,7677850000
2014/8/3,588.89,589.15,581.65,586.67,9.91799,7710420000
2014/8/2,594.9,594.91,586.15,589.33,8.35908,7786620000
2014/8/1,586.2,597.92,583.63,594.92,18.2159,7670500000
2014/7/31,567.37,586.24,564.51,586.24,22.4679,7421870000
2014/7/30,584.74,585.12,564.9,567.29,14.8988,7646630000
2014/7/29,585.55,588.38,581.7,584.73,11.2754,7655040000
2014/7/28,594.14,594.57,575.18,585.69,19.3164,7765040000
2014/7/27,595.67,598.94,593.43,593.85,7.77423,7782830000
2014/7/26,601.54,602.09,593.96,595.81,10.7529,7857510000
2014/7/25,601.51,607.07,597.23,601.09,12.2795,7854660000
2014/7/24,619.5,620.43,595.57,601.73,20.9172,8087290000
2014/7/23,621.12,624.43,618.29,619.41,11.0566,8106260000
2014/7/22,622.27,624.3,620.96,621.55,9.60288,8119060000
2014/7/21,623.95,624.09,619.11,622.21,10.7119,8138520000
2014/7/20,628.56,628.56,622.77,623.9,5.76012,8196210000
2014/7/19,629.17,629.17,624.6,628.51,7.22203,8201340000
2014/7/18,622.37,629.21,620.47,628.78,14.1581,8110060000
2014/7/17,616.54,626.29,608.4,623.09,16.5767,8031440000
2014/7/16,622.01,623.09,615.33,616.8,13.1824,8100510000
2014/7/15,620,625.14,619.63,621.59,10.8732,8071770000
2014/7/14,626.56,627.34,617.32,619.32,12.7068,8155140000
2014/7/13,634.22,634.73,624.91,626.5,11.291,8252240000
2014/7/12,631.88,636.66,626.98,633.71,13.329,8219370000
2014/7/11,616.66,632.09,615.77,632,16.4671,8019000000
2014/7/10,624.83,626.12,612.35,616.76,15.8807,8122830000
2014/7/9,625.22,627,622.6,624.51,9.81915,8125370000
2014/7/8,622.57,626.7,620.91,624.82,10.0055,8088590000
2014/7/7,635.46,637.16,617.01,624.09,17.8136,8253710000
2014/7/6,631.77,638.65,631.16,635.81,10.08,8203530000
2014/7/5,629.95,633.22,628,631.46,9.10594,8177490000
2014/7/4,644.65,648.43,629.4,630.69,22.2372,8365570000
2014/7/3,650.77,650.77,641.3,645.16,18.949,8442770000
2014/7/2,641.04,656.68,638.34,650.88,25.7682,8314310000
2014/7/1,641.39,657.86,640.11,640.81,38.4463,8316770000
2014/6/30,602.62,645.15,599.88,639.8,46.4224,7812050000
2014/6/29,596.33,604.08,596.16,602.72,8.89747,7728190000
2014/6/28,599.08,604.47,595.92,596.55,13.3981,7761630000
2014/6/27,581.3,600.12,579.88,597.26,20.8146,7527840000
2014/6/26,566.14,581.63,564.73,581.14,14.6559,7329110000
2014/6/25,581.81,583.6,565.63,566.34,20.6877,7529260000
2014/6/24,593.97,596.97,582.36,582.36,14.1449,7683850000
2014/6/23,602.16,603.21,586.34,593.98,14.0538,7787160000
2014/6/22,595.9,606,594.63,602.27,10.8777,7703560000
2014/6/21,593.68,599.46,587.74,594.99,9.25629,7672030000
2014/6/20,597.4,599.75,587.76,594.15,18.1341,7717370000
2014/6/19,608.07,612.24,597.02,598.07,12.8038,7852650000
2014/6/18,609.77,615.88,604.4,607.96,17.862,7872150000
2014/6/17,591.59,610.89,590.4,610.86,18.5973,7634710000
2014/6/16,592.65,608.72,587.07,592.19,28.6775,7645650000
2014/6/15,575.93,592.94,554.89,592.94,23.5809,7427200000
2014/6/14,600.75,601.27,549.82,577.36,38.4812,7744580000
2014/6/13,585.7,615.14,585.7,600.16,35.7007,7548170000
2014/6/12,633.43,638.11,573.27,586.95,50.8188,8160590000
2014/6/11,653.19,657.04,632.55,633.02,25.1638,8412780000
2014/6/10,650.04,659.62,646.56,653.15,17.9134,8369550000
2014/6/9,655.64,657.7,644.39,649.16,19.0654,8439070000
2014/6/8,654.99,658.88,653.47,656.14,8.61419,8428530000
2014/6/7,653.52,656.94,644.91,654.97,15.8553,8407050000
2014/6/6,659.28,661.37,652.3,653.7,18.6801,8478870000
2014/6/5,641.07,663.53,640.09,659.26,29.6213,8242230000
2014/6/4,666.77,668.56,624.09,641.61,37.7315,8569660000
2014/6/3,660.55,674.11,650.78,667.61,40.6537,8486730000
2014/6/2,629.64,665.5,618.75,660.62,45.4502,8086630000
2014/6/1,623.69,671.51,619.91,630.23,45.2591,8007450000
2014/5/31,615.69,624.72,604.47,623.68,15.1071,7902400000
2014/5/30,568.18,618.46,568.16,615.33,31.9854,7290240000
2014/5/29,576.33,577.1,561.6,568.18,18.7078,7392820000
2014/5/28,571.91,578.62,564.09,577.06,19.289,7333770000
2014/5/27,582.59,589.52,554.43,571.24,38.032,7468620000
2014/5/26,571.39,588.39,565.33,583.42,29.9598,7322870000
2014/5/25,525.23,576.48,525.23,571.59,47.0103,6729120000
2014/5/24,521.05,525.17,516.28,525.14,11.4993,6673600000
2014/5/23,525.72,541.96,520.08,520.22,34.9347,6731160000
2014/5/22,492.05,525.36,490.19,524.58,33.0865,6297990000
2014/5/21,485.8,494.37,483.49,491.77,14.626,6215880000
2014/5/20,446.31,491.44,446.01,485.72,40.3275,5708560000
2014/5/19,446.08,447.56,443.1,446.18,6.24262,5703760000
2014/5/18,448.7,449.77,444.78,446.26,2.85783,5735400000
2014/5/17,448.12,451.98,447.3,448.9,2.94579,5725990000
2014/5/16,447.39,450.66,444.96,448.06,6.4751,5714640000
2014/5/15,444.14,449.8,443.63,447.25,7.36298,5671210000
2014/5/14,440.59,446.66,440.5,443.97,9.47296,5624310000
2014/5/13,441.53,441.98,436.97,440.67,7.68267,5634510000
2014/5/12,438.3,442.26,434.23,441.46,7.38377,5591520000
2014/5/11,453.92,455.34,433.4,438.89,12.2517,5789010000
2014/5/10,450.46,455.77,448.47,454.43,6.6826,5742830000
2014/5/9,440.18,452.69,440.14,449.46,10.3479,5609930000
2014/5/8,438.68,448.4,438.14,440.17,9.44658,5588990000
2014/5/7,429.34,446.13,428.45,438.82,18.3322,5468310000
2014/5/6,433.36,448.04,423.25,428.96,12.5073,5517460000
2014/5/5,434.78,440.97,427.62,433.48,10.0048,5534140000
2014/5/4,438.52,439.77,430.05,436.4,5.62126,5580030000
2014/5/3,449.4,449.4,430.68,437.76,9.84964,5716960000
2014/5/2,457.36,457.93,443.4,449.38,10.3942,5816390000
2014/5/1,447.63,460.61,447.63,457.76,12.8718,5690670000
2014/4/30,446.89,451.1,436.7,447.64,15.2449,5679680000
2014/4/29,439.98,451.64,435.18,447.21,16.4014,5590030000
2014/4/28,430.72,447.53,422.94,440.29,23.8766,5470650000
2014/4/27,457.24,459.33,436.39,436.39,10.9495,5805530000
2014/4/26,461.7,464.54,449.1,458.6,12.2146,5860330000
2014/4/25,500.09,500.3,442.95,461.45,46.8565,6345230000
2014/4/24,490.82,500.46,482.95,500.46,13.0094,6225860000
2014/4/23,488.36,493.25,485.82,491.3,9.81453,6192560000
2014/4/22,495.45,503.22,487.58,487.92,11.6709,6280640000
2014/4/21,497.74,510.57,493.2,495.77,15.1714,6307460000
2014/4/20,501.75,510.87,490.84,498.17,12.1031,6356070000
2014/4/19,479.58,503.56,470.56,501.56,19.5882,6073340000
2014/4/18,495.8,498.6,472.74,479.64,19.0424,6276700000
2014/4/17,529.07,533.52,484.87,495.96,34.0255,6695650000
2014/4/16,522.18,542.38,502.78,527.39,56.4801,6606460000
2014/4/15,458.37,519,453.54,515.59,49.561,5797070000
2014/4/14,414.83,469.75,407.37,458.79,50.7302,5244350000
2014/4/13,421.46,427.4,395.25,414.06,22.4935,5326230000
2014/4/12,420.89,439.61,415.79,421.12,19.2265,5317310000
2014/4/11,363.71,429.77,351.27,420.95,62.5628,4593400000
2014/4/10,442.26,443.37,358.73,365.18,55.8683,5583670000
2014/4/9,453.18,455.73,441.93,442.73,13.2044,5719730000
2014/4/8,447.61,457.42,446.11,453.09,10.9216,5648000000
2014/4/7,461.47,462.56,445.12,449.42,15.6166,5821160000
2014/4/6,463.4,466.32,452.97,460.5,10.2414,5843670000
2014/4/5,446.68,463.57,444.2,461.91,13.4045,5630890000
2014/4/4,445.66,454.65,429.09,447.53,22.9255,5615980000
2014/4/3,436.44,449.56,414.89,444.72,40.7655,5497550000
2014/4/2,479.14,495.05,431.27,437.14,49.6476,6032970000
2014/4/1,457,495.34,457,478.38,35.6858,5752280000
2014/3/31,462.3,483.02,443.37,457,28.254,5816910000
2014/3/30,492.37,492.37,444.18,460.27,42.9583,6193560000
2014/3/29,501.71,504.86,489.73,491.17,11.1471,6308890000
2014/3/28,477.14,526.02,473.23,495.67,58.8283,5997850000
2014/3/27,580.26,580.56,471.24,471.24,62.2254,7291520000
2014/3/26,583.48,590.03,570.96,580.83,16.4011,7329720000
2014/3/25,585.03,585.44,572.61,583.92,14.0201,7346810000
2014/3/24,562.51,586.56,551.77,583.41,22.7069,7061380000
2014/3/23,565.76,570.24,560.88,561.27,9.2884,7099230000
2014/3/22,571.18,572.55,554.39,565.04,17.3607,7164770000
2014/3/21,588.29,604.59,561.81,571.49,38.4141,7376710000
2014/3/20,609.75,609.75,587.49,588.77,20.5729,7642910000
2014/3/19,613.9,622,609.1,609.89,14.2289,7692450000
2014/3/18,621.84,622.39,603.8,614.83,24.0115,7789810000
2014/3/17,630.92,632.68,616.86,622.37,14.6482,7901040000
2014/3/16,636.5,637.52,628.11,631.11,5.27729,7968200000
2014/3/15,629.37,639.14,627.3,636.12,4.34208,7876360000
2014/3/14,638.14,639.53,627.21,628.8,11.9138,7983980000
2014/3/13,633.62,644.2,630.85,638.14,11.6349,7924860000
2014/3/12,631.91,648.03,629.51,632.1,18.6212,7900600000
2014/3/11,627.95,638.42,618.84,634.11,11.7325,7848450000
2014/3/10,636.33,644.76,615.02,627.79,20.6398,7950820000
2014/3/9,616.31,643.95,612.35,636.96,15.3965,7697910000
2014/3/8,629.66,635.14,604.46,617.45,18.6542,7862010000
2014/3/7,664.31,665.34,616.35,629.15,34.1508,8291900000
2014/3/6,664.52,669.77,649.79,663.86,16.0681,8291650000
2014/3/5,666.24,674.28,646.28,665.51,22.4619,8310510000
2014/3/4,668.24,696.22,655.68,666.78,55.3446,8332950000
2014/3/3,562.56,702.91,560.52,667.76,96.0569,7013060000
2014/3/2,567.23,570.48,553.27,559.79,7.95076,7069290000
2014/3/1,549.92,573.38,539.29,565.61,18.6681,6851590000
2014/2/28,579.7,584.14,545.17,549.26,28.0761,7219990000
2014/2/27,581.65,594.05,566.62,578.77,25.5408,7241560000
2014/2/26,537.04,603.8,532.58,582.69,64.6427,6683680000
2014/2/25,540.24,541.38,420.41,538.71,126.314,6721330000
2014/2/24,606.04,607.61,538.7,546.32,57.8939,7537080000
2014/2/23,606.47,639.91,599.7,605.82,31.4344,7539890000
2014/2/22,574.24,614.48,558.58,605.42,31.254,7136600000
2014/2/21,556.88,582.96,530.47,574.16,47.3081,6918730000
2014/2/20,623.09,627.73,556.14,556.14,46.905,7738580000
2014/2/19,625.97,631.77,618.7,623.03,13.8978,7771210000
2014/2/18,627.16,645.76,612.54,626.6,20.0151,7783430000
2014/2/17,614.23,656.95,607.31,626.27,31.9484,7620580000
2014/2/16,651.3,665.1,584.17,616.63,40.0617,8077340000
2014/2/15,660.9,661.84,632.84,650.92,26.7092,8193290000
2014/2/14,601.17,691.72,541.04,661.99,102.506,7449940000
2014/2/13,651.08,657.99,601.91,605.24,38.5881,8065550000
2014/2/12,672.38,672.9,643.04,651.72,25.3676,8326420000
2014/2/11,683.5,712.46,636.66,672.17,72.7452,8461320000
2014/2/10,681.32,703.71,550.5,681.03,112.758,8431680000
2014/2/9,671.46,712.27,655.25,682.9,39.3114,8307340000
2014/2/8,699.57,721.82,661.87,673.92,38.7426,8651930000
2014/2/7,783.2,783.2,654.35,712.4,113.643,9683190000
2014/2/6,815.59,819.81,770.59,781.55,50.1087,10079900000
2014/2/5,829.96,837.32,811.91,811.91,22.3951,10254100000
2014/2/4,823.77,840.17,820.94,827.96,16.6097,10174000000
2014/2/3,824.08,826.48,807.22,823.83,13.9401,10174100000
2014/2/2,832.9,844.72,820.67,825.37,11.3009,10279200000
2014/2/1,828.61,853.52,827.11,832.58,19.6687,10222300000
2014/1/31,818.43,831.87,812.6,829.92,17.1079,10092900000
2014/1/30,826.02,830.5,799.06,819.03,29.9182,10182900000
2014/1/29,809.96,836.87,809.85,826,17.9844,9981850000
2014/1/28,774.02,832.5,766.98,812.51,44.8755,9535950000
2014/1/27,884.6,893,757.11,771.39,49.2336,10894400000
2014/1/26,853.68,897.02,844.86,885.28,32.2243,10510400000
2014/1/25,796.24,861.45,792.96,853.61,24.3039,9799920000
2014/1/24,822.43,822.43,783.58,797.07,34.912,10118400000
2014/1/23,845.46,851.57,819.32,822.04,15.6071,10398000000
2014/1/22,867.21,870.15,837.36,845.59,18.4537,10661400000
2014/1/21,869.65,881.2,855.93,863.91,18.9973,10687700000
2014/1/20,871.39,886.39,853.87,870.2,27.6527,10704800000
2014/1/19,839.66,870.96,825.53,870.96,24.3657,10311500000
2014/1/18,816.07,841.49,816.07,840,18.0527,10018200000
2014/1/17,834.49,842.91,797.63,814.64,39.0317,10241200000
2014/1/16,860.29,866.16,835.63,835.63,19.1493,10553800000
2014/1/15,833.12,872.81,830.86,860.9,28.1072,10216700000
2014/1/14,843.17,855.69,825.66,833.27,20.8298,10336500000
2014/1/13,860.19,861.29,806.05,841.2,45.5809,10541500000
2014/1/12,919.6,928.52,851.17,863.22,39.6235,11264800000
2014/1/11,867.32,921.48,861.72,913.95,44.7542,10619900000
2014/1/10,846.69,871.19,822.6,868.48,31.8768,10363300000
2014/1/9,841.47,864.36,804.14,846.86,59.9986,10295100000
2014/1/8,795.99,870.68,776.18,842.72,74.1756,9734800000
2014/1/7,946.49,965.74,802,802,81.3117,11571400000
2014/1/6,936.05,1017.12,905.71,953.29,85.5657,11410400000
2014/1/5,858.55,952.4,854.52,933.53,72.8985,10465700000
2014/1/4,823.27,859.51,801.67,859.51,38.005,10035600000
2014/1/3,802.85,834.15,789.12,818.72,37.8101,9786680000
2014/1/2,773.44,820.31,767.21,802.39,38.4895,9428180000
2014/1/1,754.97,775.35,754.97,771.4,22.4894,9203030000
2013/12/31,760.32,760.58,738.17,754.01,20.8973,9268240000
2013/12/30,741.35,766.6,740.24,756.13,20.7077,9037000000
2013/12/29,728.05,748.61,714.44,745.05,19.0113,8872600000
2013/12/28,737.98,747.06,705.35,727.83,32.5058,8990850000
2013/12/27,763.28,777.51,713.6,735.07,46.8627,9295570000
