steps,rewards,prices,actions
4772,-0.005,29429.92,0
4773,-0.005,30380.16,2
4774,-0.005,28809.79,0
4775,0.0,28243.94,1
4776,-0.005,27262.95,2
4777,-0.005,27812.99,2
4778,-0.005,27590.46,2
4779,-0.005,27511.13,2
4780,0.0,28300.8,1
4781,-0.005,28415.3,2
4782,-0.005,29472.78,2
4783,-0.005,29311.7,2
4784,-0.005,29230.45,2
4785,-0.005,29219.22,2
4786,-0.005,28068.27,2
4787,-0.005,28669.86,2
4788,0.0,29026.15,1
4789,-0.005,28838.16,2
4790,-0.005,42730.0,2
4791,-0.005,43905.83,2
4792,0.0,42505.92,1
4793,-0.005,43059.96,2
4794,-0.005,43078.45,2
4795,-0.005,43069.51,0
4796,-0.005,42201.99,2
4797,-0.005,42352.18,2
4798,-0.005,41663.81,2
4799,-0.005,40704.32,0
4800,-0.005,36455.47,0
4801,-0.005,35070.35,0
4802,-0.005,36251.6,0
4803,-0.005,36669.17,2
4804,-0.005,36950.75,2
4805,-0.005,36796.91,2
4806,-0.005,37165.95,0
4807,-0.005,37716.57,0
4808,-0.005,38167.4,0
4809,-0.005,37896.8,0
4810,-0.005,38463.88,2
4811,-0.005,38695.22,2
4812,0.0,36893.08,1
4813,0.0,37310.29,1
4814,-0.005,41560.38,0
4815,-0.005,41382.6,2
4816,-0.005,42381.72,2
4817,-0.005,43825.72,2
4818,-0.005,44032.87,0
4819,-0.005,44374.57,0
4820,0.0,43494.01,1
4821,-0.005,42373.59,2
4822,-0.005,42214.01,2
4823,-0.005,42050.67,0
4824,-0.005,42531.87,0
4825,0.0,44544.44,1
4826,-0.005,43873.96,2
4827,-0.005,40512.64,2
4828,-0.005,39974.83,2
4829,-0.005,40080.53,2
4830,-0.005,38381.48,2
4831,0.0,37011.07,1
4832,-0.005,38238.96,2
4833,-0.005,37250.61,0
4834,-0.005,38325.31,2
4835,-0.005,39214.93,2
4836,-0.005,39116.35,0
4837,-0.005,37697.69,0
4838,0.0,43169.33,1
4839,-0.005,44423.47,0
4840,-0.005,43892.99,2
4841,0.0,42454.0,1
4842,-0.005,39148.66,0
4843,-0.005,39397.97,2
4844,-0.005,38410.02,0
4845,0.0,38002.97,1
4846,-0.005,38727.23,2
4847,-0.005,41942.66,2
4848,-0.005,39421.99,2
4849,-0.005,38729.6,2
4850,-0.005,38809.95,2
4851,-0.005,37774.94,2
4852,-0.005,39671.33,2
4853,0.0,39280.36,1
4854,-0.005,41115.45,2
4855,-0.005,40913.06,2
4856,-0.005,41759.66,0
4857,0.0,42206.03,1
4858,-0.005,41258.39,0
4859,-0.005,41004.76,2
4860,-0.005,42361.97,0
4861,-0.005,42884.03,0
4862,-0.005,43991.51,2
4863,-0.005,44313.17,0
4864,0.0,44511.26,1
4865,-0.005,46827.77,0
4866,-0.005,47122.2,0
4867,-0.005,47434.8,2
4868,-0.005,47067.12,0
4869,-0.005,45510.34,0
4870,-0.005,46280.5,0
4871,-0.005,45811.0,0
4872,-0.005,46407.36,2
4873,0.0,46582.21,1
4874,0.0,45497.54,1
4875,-0.005,43178.86,2
4876,-0.005,43455.21,2
4877,-0.005,42257.35,0
4878,-0.005,42753.97,0
4879,-0.005,42154.6,0
4880,-0.005,39530.45,0
4881,-0.005,40074.94,2
4882,-0.005,41147.79,0
4883,0.0,39942.36,1
4884,-0.005,40547.85,2
4885,-0.005,40378.7,0
4886,-0.005,39678.12,2
4887,0.0,40801.14,1
4888,0.0,41493.19,1
4889,-0.005,41361.6,2
4890,-0.005,40480.4,0
4891,-0.005,39709.19,2
4892,-0.005,39441.6,0
4893,-0.005,39450.12,0
4894,0.0,40426.09,1
4895,0.0,38112.64,1
4896,0.0,39235.72,1
4897,-0.005,39742.08,0
4898,-0.005,38599.98,2
4899,-0.005,37630.8,2
4900,-0.005,38469.11,2
4901,-0.005,38524.4,2
4902,-0.005,37728.94,2
4903,0.0,39690.02,1
4904,-0.005,36552.98,2
4905,-0.005,36013.76,2
4906,-0.005,35472.41,0
4907,-0.005,34035.01,0
4908,-0.005,30090.73,0
4909,0.0,31017.1,1
4910,-0.005,29121.64,0
4911,-0.005,29027.16,2
4912,0.0,29284.01,1
4913,-0.005,30086.57,2
4914,-0.005,31329.5,0
4915,-0.005,29866.96,2
4916,-0.005,30443.99,0
4917,-0.005,28714.84,2
4918,-0.005,30319.22,2
4919,-0.005,29202.01,0
4920,-0.005,29452.34,2
4921,-0.005,30296.21,2
4922,-0.005,29097.85,2
4923,-0.005,29654.6,2
4924,-0.005,29542.4,2
4925,-0.005,29222.22,2
4926,-0.005,28624.76,2
4927,-0.005,29039.21,0
4928,-0.005,29468.09,2
4929,-0.005,31720.87,0
4930,-0.005,31787.62,2
4931,-0.005,29800.54,2
4932,-0.005,30461.95,0
4933,0.0,29700.29,1
4934,-0.005,29864.98,0
4935,-0.005,29917.92,2
4936,-0.005,31373.69,0
4937,-0.005,31130.5,2
4938,-0.005,30206.7,2
4939,-0.005,30105.97,2
4940,-0.005,29089.65,2
4941,-0.005,28415.32,2
4942,-0.005,26575.51,2
4943,-0.005,22484.81,2
4944,0.0,22133.1,1
4945,-0.005,22582.08,2
4946,-0.005,20401.9,2
4947,0.0,20468.8,1
4948,-0.005,18970.77,0
4949,-0.005,20576.7,0
4950,-0.005,20573.88,2
4951,-0.005,20726.79,2
4952,-0.005,19984.0,2
4953,-0.005,21105.56,0
4954,-0.005,21234.47,2
4955,-0.005,21491.65,2
4956,-0.005,21045.67,2
4957,-0.005,20739.72,2
4958,-0.005,20278.52,2
4959,-0.005,20120.8,2
4960,-0.005,19947.18,0
4961,-0.005,19279.12,2
4962,-0.005,19251.81,0
4963,-0.005,19314.82,2
4964,-0.005,20232.83,0
4965,-0.005,20180.7,2
4966,-0.005,20565.79,2
4967,-0.005,21620.93,2
4968,-0.005,21601.52,2
4969,-0.005,21592.43,2
4970,-0.005,20862.86,0
4971,-0.005,19963.52,0
4972,-0.005,19331.59,0
4973,-0.005,20238.34,2
4974,-0.005,20590.81,2
4975,-0.005,20836.86,2
4976,-0.005,21197.99,0
4977,-0.005,20799.38,2
4978,0.0,22446.45,1
4979,-0.005,23398.53,0
4980,-0.005,23224.2,0
4981,-0.005,23150.93,2
4982,0.0,22682.76,1
4983,-0.005,22448.79,2
4984,-0.005,22580.93,2
4985,-0.005,21307.13,2
4986,-0.005,21248.14,2
4987,-0.005,22953.38,0
4988,-0.005,23846.55,0
4989,-0.005,23775.06,0
4990,-0.005,23640.76,2
4991,-0.005,23294.88,0
4992,-0.005,23266.69,2
4993,-0.005,22988.99,2
4994,-0.005,22821.79,2
4995,-0.005,22620.86,2
4996,-0.005,23311.0,2
4997,-0.005,22952.66,2
4998,-0.005,23174.19,0
4999,-0.005,23813.52,2
5000,-0.005,23149.93,2
5001,-0.005,23953.09,2
5002,-0.005,23933.72,2
5003,0.0,24401.08,1
5004,-0.005,24443.06,2
5005,-0.005,24306.16,2
5006,-0.005,24097.09,2
5007,-0.005,23855.58,0
5008,-0.005,23338.95,2
5009,-0.005,23193.13,0
5010,-0.005,20832.54,2
5011,-0.005,21139.41,2
5012,-0.005,21517.41,2
5013,-0.005,21400.7,0
5014,-0.005,21524.54,2
5015,-0.005,21368.55,2
5016,-0.005,21563.91,2
5017,-0.005,20245.45,0
5018,-0.005,20036.43,0
5019,-0.005,19559.77,2
5020,-0.005,20288.71,0
5021,-0.005,19802.29,2
5022,-0.005,20049.68,0
5023,-0.005,20131.02,0
5024,-0.005,19949.22,2
5025,-0.005,19831.6,0
5026,-0.005,20003.48,0
5027,-0.005,19794.0,2
5028,-0.005,18789.66,2
5029,-0.005,19288.83,2
5030,-0.005,19318.5,2
5031,-0.005,21358.95,2
5032,-0.005,21650.41,2
5033,-0.005,21831.59,0
5034,-0.005,22397.75,2
5035,-0.005,20170.64,2
5036,-0.005,20220.86,0
5037,-0.005,19700.33,2
5038,-0.005,19804.15,0
5039,-0.005,20111.89,0
5040,-0.005,19414.58,2
5041,-0.005,19536.26,0
5042,-0.005,18874.21,2
5043,-0.005,18462.18,0
5044,-0.005,19399.77,2
5045,0.0,19287.88,1
5046,-0.005,18921.26,0
5047,-0.005,18810.35,0
5048,-0.005,19226.0,0
5049,-0.005,19080.13,0
5050,-0.005,19414.09,0
5051,-0.005,19588.35,0
5052,-0.005,19420.7,2
5053,-0.005,19306.96,2
5054,-0.005,19056.27,2
5055,-0.005,19627.03,0
5056,-0.005,20329.81,0
5057,-0.005,20156.61,2
5058,-0.005,19962.98,0
5059,-0.005,19525.39,2
5060,0.0,19413.49,1
5061,-0.005,19443.96,2
5062,-0.005,19131.37,2
5063,-0.005,19055.69,2
5064,-0.005,19156.55,2
5065,-0.005,19375.58,0
5066,-0.005,19177.67,2
5067,-0.005,19069.71,0
5068,-0.005,19267.0,0
5069,-0.005,19547.01,0
5070,-0.005,19327.18,2
5071,-0.005,19124.55,0
5072,-0.005,19041.91,0
5073,-0.005,19161.86,0
5074,-0.005,19198.82,0
5075,-0.005,19567.91,0
5076,-0.005,19333.71,2
5077,-0.005,20081.65,2
5078,-0.005,20769.24,2
5079,-0.005,20284.81,0
5080,-0.005,20593.05,2
5081,-0.005,20809.41,2
5082,-0.005,20626.25,0
5083,-0.005,20491.01,2
5084,-0.005,20484.48,2
5085,-0.005,20151.3,2
5086,-0.005,20207.92,2
5087,-0.005,21144.35,0
5088,-0.005,21298.67,2
5089,-0.005,20909.54,2
5090,-0.005,20588.72,2
5091,-0.005,18544.85,2
5092,-0.005,15914.31,2
5093,-0.005,17602.43,0
5094,-0.005,17051.1,2
5095,-0.005,16803.53,2
5096,-0.005,16332.58,0
5097,-0.005,16616.67,0
5098,-0.005,16898.13,0
5099,-0.005,16662.13,0
5100,-0.005,16694.11,0
5101,-0.005,16698.08,2
5102,-0.005,16706.23,0
5103,-0.005,16287.14,0
5104,-0.005,15778.69,2
5105,-0.005,16222.14,2
5106,-0.005,16607.84,2
5107,-0.005,16598.9,2
5108,-0.005,16529.27,2
5109,0.0,16455.03,1
5110,-0.005,16427.99,2
5111,-0.005,16214.19,2
5112,-0.005,16441.83,2
5113,-0.005,17165.51,0
5114,-0.005,16978.21,0
5115,-0.005,17092.93,0
5116,-0.005,16883.8,2
5117,-0.005,17111.01,2
5118,-0.005,16964.29,2
5119,-0.005,17086.41,2
5120,-0.005,16835.81,2
5121,-0.005,17224.8,2
5122,-0.005,17129.52,0
5123,-0.005,17126.06,2
5124,-0.005,17091.48,2
5125,-0.005,17210.7,0
5126,-0.005,17775.88,2
5127,-0.005,17799.93,2
5128,-0.005,17358.0,0
5129,-0.005,16631.94,2
5130,-0.005,16775.85,0
5131,-0.005,16738.72,2
5132,0.0,16441.58,1
5133,-0.005,16895.72,2
5134,-0.005,16829.26,2
5135,-0.005,16822.47,2
5136,-0.005,16779.45,2
5137,-0.005,16834.55,0
5138,-0.005,16831.32,2
5139,-0.005,16916.77,2
5140,-0.005,16705.47,2
5141,-0.005,16546.52,2
5142,-0.005,16636.0,0
5143,-0.005,16608.02,2
5144,-0.005,16541.26,2
5145,-0.005,16617.0,2
5146,-0.005,16673.32,0
5147,-0.005,16674.3,2
5148,-0.005,16850.41,2
5149,-0.005,16831.72,2
5150,-0.005,16950.67,0
5151,-0.005,16943.59,0
5152,-0.005,17128.31,0
5153,-0.005,17178.31,0
5154,-0.005,17440.12,2
5155,-0.005,17942.41,2
5156,-0.005,18850.01,0
5157,-0.005,19929.62,0
5158,-0.005,20953.35,0
5159,-0.005,20872.5,0
5160,-0.005,21185.55,0
5161,-0.005,21134.66,2
5162,-0.005,20679.41,0
5163,-0.005,21073.2,2
5164,-0.005,22669.11,0
5165,-0.005,22780.31,0
5166,-0.005,22708.48,2
5167,-0.005,22912.95,2
5168,-0.005,22633.28,2
5169,-0.005,23057.58,0
5170,-0.005,23007.23,2
5171,0.0,23072.46,1
5172,-0.005,23021.85,2
5173,-0.005,23747.03,2
5174,-0.005,22827.54,2
5175,-0.005,23130.07,2
5176,-0.005,23731.4,0
5177,-0.005,23487.08,2
5178,-0.005,23431.73,2
5179,0.0,23327.32,1
5180,-0.005,22928.72,2
5181,-0.005,22761.88,2
5182,-0.005,23243.64,2
5183,-0.005,22960.73,2
5184,-0.005,21797.17,0
5185,-0.005,21633.78,2
5186,-0.005,21860.86,2
5187,-0.005,21784.39,0
5188,-0.005,21774.25,2
5189,0.0,22202.76,1
5190,-0.005,24327.98,2
5191,-0.005,23511.81,0
5192,-0.005,24573.38,0
5193,-0.005,24632.15,2
5194,-0.005,24278.24,0
5195,-0.005,24841.69,2
5196,-0.005,24451.98,2
5197,0.0,24182.92,1
5198,-0.005,23937.74,2
5199,0.0,23184.48,1
5200,-0.005,23164.25,0
5201,-0.005,23555.9,0
5202,-0.005,23492.78,2
5203,-0.005,23141.46,0
5204,-0.005,23633.88,2
5205,-0.005,23464.98,2
5206,0.0,22354.37,1
5207,-0.005,22346.7,2
5208,-0.005,22429.42,0
5209,-0.005,22408.85,2
5210,-0.005,22198.4,2
5211,-0.005,21704.03,2
5212,0.0,20361.01,1
5213,-0.005,20151.4,0
5214,-0.005,20458.41,0
5215,-0.005,21995.43,0
5216,-0.005,24107.64,2
5217,-0.005,24674.77,2
5218,-0.005,24284.73,0
5219,-0.005,25002.0,2
5220,-0.005,27384.78,2
5221,-0.005,26907.5,2
5222,-0.005,27966.67,0
5223,0.0,27721.39,1
5224,-0.005,28107.3,2
5225,0.0,27251.05,1
5226,-0.005,28295.26,2
5227,-0.005,27444.7,0
5228,-0.005,27468.53,2
5229,-0.005,27968.15,2
5230,0.0,27124.14,1
5231,-0.005,27260.96,2
5232,-0.005,28348.58,2
5233,-0.005,28028.54,2
5234,-0.005,28465.68,2
5235,-0.005,28453.34,2
5236,-0.005,28171.43,2
5237,-0.005,27801.61,2
5238,-0.005,28165.77,2
5239,-0.005,28171.89,2
5240,-0.005,28034.11,0
5241,0.0,27906.45,1
5242,-0.005,27938.47,2
5243,0.0,28322.81,1
5244,-0.005,29637.2,2
5245,-0.005,30199.91,2
5246,-0.005,29888.27,2
5247,-0.005,30375.59,2
5248,0.0,30466.97,1
5249,-0.005,30295.01,2
5250,0.0,30307.29,1
5251,-0.005,29429.92,2
5252,-0.005,30380.16,0
5253,-0.005,28809.79,2
5254,-0.005,28243.94,2
5255,0.0,27262.95,1
5256,-0.005,27812.99,2
5257,-0.005,27590.46,0
5258,-0.005,27511.13,2
5259,-0.005,28300.8,2
5260,0.0,28415.3,1
5261,-0.005,29472.78,2
5262,-0.005,29311.7,2
5263,-0.005,29230.45,2
5264,-0.005,29219.22,0
5265,-0.005,28068.27,2
5266,-0.005,28669.86,0
5267,-0.005,29026.15,2
5268,-0.005,28838.16,2
5269,0.0,42730.0,1
5270,-0.005,43905.83,2
5271,-0.005,42505.92,2
5272,-0.005,43059.96,2
5273,-0.005,43078.45,2
5274,-0.005,43069.51,2
5275,-0.005,42201.99,2
5276,0.0,42352.18,1
5277,0.0,41663.81,1
5278,-0.005,40704.32,0
5279,0.0,36455.47,1
5280,-0.005,35070.35,2
5281,-0.005,36251.6,0
5282,-0.005,36669.17,2
5283,-0.005,36950.75,2
5284,-0.005,36796.91,0
5285,-0.005,37165.95,2
5286,-0.005,37716.57,2
5287,-0.005,38167.4,0
5288,0.0,37896.8,1
5289,-0.005,38463.88,2
5290,0.0,38695.22,1
5291,-0.005,36893.08,0
5292,0.0,37310.29,1
5293,-0.005,41560.38,2
5294,0.0,41382.6,1
5295,-0.005,42381.72,0
5296,-0.005,43825.72,0
5297,-0.005,44032.87,2
5298,-0.005,44374.57,0
5299,-0.005,43494.01,2
5300,0.0,42373.59,1
5301,-0.005,42214.01,0
5302,0.0,42050.67,1
5303,0.0,42531.87,1
5304,0.0,44544.44,1
5305,0.0,43873.96,1
5306,-0.005,40512.64,2
5307,-0.005,39974.83,2
5308,-0.005,40080.53,2
5309,-0.005,38381.48,2
5310,-0.005,37011.07,2
5311,-0.005,38238.96,2
5312,-0.005,37250.61,2
5313,0.0,38325.31,1
5314,-0.005,39214.93,0
5315,-0.005,39116.35,0
5316,-0.005,37697.69,2
5317,-0.005,43169.33,0
5318,-0.005,44423.47,2
5319,-0.005,43892.99,2
5320,-0.005,42454.0,0
5321,-0.005,39148.66,2
5322,-0.005,39397.97,0
5323,-0.005,38410.02,2
5324,-0.005,38002.97,2
5325,-0.005,38727.23,2
5326,-0.005,41942.66,2
5327,-0.005,39421.99,2
5328,-0.005,38729.6,2
5329,0.0,38809.95,1
5330,0.0,37774.94,1
5331,-0.005,39671.33,2
5332,-0.005,39280.36,0
5333,-0.005,41115.45,2
5334,-0.005,40913.06,0
5335,-0.005,41759.66,0
5336,-0.005,42206.03,2
5337,-0.005,41258.39,2
5338,0.0,41004.76,1
5339,-0.005,42361.97,0
5340,-0.005,42884.03,0
5341,-0.005,43991.51,0
5342,-0.005,44313.17,2
5343,0.0,44511.26,1
5344,-0.005,46827.77,2
5345,-0.005,47122.2,2
5346,-0.005,47434.8,0
5347,-0.005,47067.12,2
5348,0.0,45510.34,1
5349,-0.005,46280.5,2
5350,0.0,45811.0,1
5351,-0.005,46407.36,2
5352,-0.005,46582.21,0
5353,-0.005,45497.54,2
5354,0.0,43178.86,1
5355,-0.005,43455.21,2
5356,0.0,42257.35,1
5357,-0.005,42753.97,2
5358,-0.005,42154.6,0
5359,-0.005,39530.45,2
5360,-0.005,40074.94,2
5361,-0.005,41147.79,2
5362,-0.005,39942.36,2
5363,0.0,40547.85,1
5364,-0.005,40378.7,2
5365,0.0,39678.12,1
5366,-0.005,40801.14,2
5367,-0.005,41493.19,0
5368,0.0,41361.6,1
5369,-0.005,40480.4,2
5370,0.0,39709.19,1
5371,-0.005,39441.6,0
5372,-0.005,39450.12,2
5373,-0.005,40426.09,2
5374,0.0,38112.64,1
5375,-0.005,39235.72,0
5376,-0.005,39742.08,2
5377,-0.005,38599.98,0
5378,-0.005,37630.8,2
5379,-0.005,38469.11,0
5380,-0.005,38524.4,2
5381,-0.005,37728.94,2
5382,-0.005,39690.02,0
5383,-0.005,36552.98,2
5384,-0.005,36013.76,2
5385,-0.005,35472.41,0
5386,-0.005,34035.01,0
5387,-0.005,30090.73,0
5388,-0.005,31017.1,0
5389,-0.005,29121.64,2
5390,-0.005,29027.16,2
5391,-0.005,29284.01,2
5392,-0.005,30086.57,2
5393,-0.005,31329.5,2
5394,-0.005,29866.96,2
5395,-0.005,30443.99,2
5396,-0.005,28714.84,0
5397,-0.005,30319.22,2
5398,-0.005,29202.01,0
5399,-0.005,29452.34,2
5400,-0.005,30296.21,2
5401,-0.005,29097.85,0
5402,-0.005,29654.6,2
5403,-0.005,29542.4,2
5404,-0.005,29222.22,0
5405,-0.005,28624.76,2
5406,0.0,29039.21,1
5407,0.0,29468.09,1
5408,-0.005,31720.87,0
5409,-0.005,31787.62,2
5410,-0.005,29800.54,2
5411,-0.005,30461.95,2
5412,-0.005,29700.29,2
5413,-0.005,29864.98,2
5414,-0.005,29917.92,2
5415,-0.005,31373.69,0
5416,-0.005,31130.5,0
5417,-0.005,30206.7,0
5418,-0.005,30105.97,0
5419,-0.005,29089.65,2
5420,-0.005,28415.32,2
5421,0.0,26575.51,1
5422,-0.005,22484.81,2
5423,-0.005,22133.1,2
5424,-0.005,22582.08,0
5425,-0.005,20401.9,2
5426,-0.005,20468.8,0
5427,-0.005,18970.77,0
5428,-0.005,20576.7,2
5429,-0.005,20573.88,2
5430,-0.005,20726.79,2
5431,-0.005,19984.0,2
5432,-0.005,21105.56,2
5433,-0.005,21234.47,0
5434,-0.005,21491.65,2
5435,-0.005,21045.67,2
5436,-0.005,20739.72,2
5437,-0.005,20278.52,2
5438,-0.005,20120.8,2
5439,0.0,19947.18,1
5440,-0.005,19279.12,2
5441,-0.005,19251.81,0
5442,-0.005,19314.82,0
5443,-0.005,20232.83,2
5444,-0.005,20180.7,0
5445,-0.005,20565.79,2
5446,-0.005,21620.93,2
5447,-0.005,21601.52,2
5448,-0.005,21592.43,2
5449,-0.005,20862.86,2
5450,-0.005,19963.52,2
5451,-0.005,19331.59,2
5452,0.0,20238.34,1
5453,-0.005,20590.81,2
5454,-0.005,20836.86,0
5455,-0.005,21197.99,2
5456,-0.005,20799.38,0
5457,-0.005,22446.45,0
5458,-0.005,23398.53,0
5459,-0.005,23224.2,0
5460,-0.005,23150.93,0
5461,-0.005,22682.76,2
5462,-0.005,22448.79,2
5463,-0.005,22580.93,0
5464,-0.005,21307.13,2
5465,0.0,21248.14,1
5466,-0.005,22953.38,0
5467,-0.005,23846.55,2
5468,-0.005,23775.06,2
5469,-0.005,23640.76,2
5470,0.0,23294.88,1
5471,-0.005,23266.69,0
5472,-0.005,22988.99,2
5473,-0.005,22821.79,2
5474,-0.005,22620.86,0
5475,-0.005,23311.0,2
5476,-0.005,22952.66,0
5477,-0.005,23174.19,2
5478,-0.005,23813.52,2
5479,-0.005,23149.93,2
5480,-0.005,23953.09,2
5481,-0.005,23933.72,0
5482,-0.005,24401.08,0
5483,-0.005,24443.06,2
5484,-0.005,24306.16,2
5485,0.0,24097.09,1
5486,-0.005,23855.58,2
5487,-0.005,23338.95,2
5488,-0.005,23193.13,0
5489,-0.005,20832.54,2
5490,-0.005,21139.41,0
5491,-0.005,21517.41,0
5492,-0.005,21400.7,2
5493,-0.005,21524.54,2
5494,-0.005,21368.55,2
5495,0.0,21563.91,1
5496,-0.005,20245.45,2
5497,-0.005,20036.43,0
5498,-0.005,19559.77,2
5499,-0.005,20288.71,0
5500,-0.005,19802.29,2
5501,-0.005,20049.68,2
5502,-0.005,20131.02,2
5503,-0.005,19949.22,2
5504,-0.005,19831.6,2
5505,-0.005,20003.48,2
5506,-0.005,19794.0,2
5507,-0.005,18789.66,0
5508,-0.005,19288.83,0
5509,-0.005,19318.5,2
5510,-0.005,21358.95,0
5511,-0.005,21650.41,0
5512,-0.005,21831.59,2
5513,0.0,22397.75,1
5514,-0.005,20170.64,2
5515,-0.005,20220.86,2
5516,-0.005,19700.33,2
5517,-0.005,19804.15,2
5518,-0.005,20111.89,0
5519,-0.005,19414.58,2
5520,-0.005,19536.26,2
5521,-0.005,18874.21,2
5522,-0.005,18462.18,0
5523,-0.005,19399.77,0
5524,-0.005,19287.88,2
5525,0.0,18921.26,1
5526,-0.005,18810.35,2
5527,-0.005,19226.0,0
5528,-0.005,19080.13,2
5529,-0.005,19414.09,0
5530,-0.005,19588.35,0
5531,-0.005,19420.7,2
5532,-0.005,19306.96,0
5533,-0.005,19056.27,0
5534,-0.005,19627.03,2
5535,-0.005,20329.81,2
5536,-0.005,20156.61,0
5537,-0.005,19962.98,0
5538,-0.005,19525.39,2
5539,-0.005,19413.49,2
5540,0.0,19443.96,1
5541,0.0,19131.37,1
5542,-0.005,19055.69,0
5543,-0.005,19156.55,2
5544,-0.005,19375.58,0
5545,-0.005,19177.67,2
5546,-0.005,19069.71,0
5547,-0.005,19267.0,2
5548,-0.005,19547.01,2
5549,-0.005,19327.18,0
5550,-0.005,19124.55,2
5551,-0.005,19041.91,2
5552,-0.005,19161.86,2
5553,-0.005,19198.82,2
5554,-0.005,19567.91,0
5555,-0.005,19333.71,2
5556,-0.005,20081.65,2
5557,-0.005,20769.24,0
5558,-0.005,20284.81,2
5559,-0.005,20593.05,2
5560,-0.005,20809.41,2
5561,-0.005,20626.25,2
5562,-0.005,20491.01,0
5563,-0.005,20484.48,2
5564,-0.005,20151.3,2
5565,-0.005,20207.92,0
5566,-0.005,21144.35,2
5567,-0.005,21298.67,2
5568,-0.005,20909.54,2
5569,-0.005,20588.72,2
5570,-0.005,18544.85,0
5571,-0.005,15914.31,2
5572,-0.005,17602.43,2
5573,-0.005,17051.1,0
5574,-0.005,16803.53,0
5575,-0.005,16332.58,0
5576,-0.005,16616.67,2
5577,-0.005,16898.13,0
5578,-0.005,16662.13,2
5579,-0.005,16694.11,2
5580,-0.005,16698.08,0
5581,-0.005,16706.23,0
5582,-0.005,16287.14,2
5583,-0.005,15778.69,0
5584,-0.005,16222.14,0
5585,-0.005,16607.84,0
5586,-0.005,16598.9,0
5587,-0.005,16529.27,0
5588,-0.005,16455.03,2
5589,0.0,16427.99,1
5590,-0.005,16214.19,2
5591,-0.005,16441.83,0
5592,-0.005,17165.51,0
5593,-0.005,16978.21,2
5594,-0.005,17092.93,2
5595,-0.005,16883.8,2
5596,-0.005,17111.01,2
5597,-0.005,16964.29,0
5598,-0.005,17086.41,2
5599,-0.005,16835.81,2
5600,-0.005,17224.8,2
5601,-0.005,17129.52,0
5602,-0.005,17126.06,2
5603,-0.005,17091.48,2
5604,-0.005,17210.7,0
5605,-0.005,17775.88,0
5606,-0.005,17799.93,0
5607,-0.005,17358.0,2
5608,-0.005,16631.94,0
5609,-0.005,16775.85,2
5610,-0.005,16738.72,2
5611,-0.005,16441.58,2
5612,-0.005,16895.72,2
5613,-0.005,16829.26,2
5614,-0.005,16822.47,2
5615,0.0,16779.45,1
5616,-0.005,16834.55,2
5617,-0.005,16831.32,2
5618,-0.005,16916.77,0
5619,-0.005,16705.47,0
5620,-0.005,16546.52,2
5621,-0.005,16636.0,2
5622,-0.005,16608.02,2
5623,-0.005,16541.26,0
5624,-0.005,16617.0,2
5625,-0.005,16673.32,0
5626,-0.005,16674.3,0
5627,-0.005,16850.41,0
5628,-0.005,16831.72,2
5629,0.0,16950.67,1
5630,-0.005,16943.59,0
5631,0.0,17128.31,1
5632,-0.005,17178.31,0
5633,-0.005,17440.12,0
5634,-0.005,17942.41,0
5635,-0.005,18850.01,2
5636,-0.005,19929.62,0
5637,-0.005,20953.35,0
5638,-0.005,20872.5,2
5639,-0.005,21185.55,2
5640,-0.005,21134.66,2
5641,-0.005,20679.41,2
5642,-0.005,21073.2,2
5643,-0.005,22669.11,2
5644,-0.005,22780.31,0
5645,-0.005,22708.48,0
5646,0.0,22912.95,1
5647,-0.005,22633.28,0
5648,-0.005,23057.58,0
5649,0.0,23007.23,1
5650,-0.005,23072.46,2
5651,-0.005,23021.85,2
5652,-0.005,23747.03,2
5653,-0.005,22827.54,2
5654,-0.005,23130.07,0
5655,-0.005,23731.4,2
5656,-0.005,23487.08,0
5657,-0.005,23431.73,2
5658,-0.005,23327.32,2
5659,-0.005,22928.72,2
5660,-0.005,22761.88,2
5661,-0.005,23243.64,2
5662,-0.005,22960.73,0
5663,-0.005,21797.17,2
5664,-0.005,21633.78,2
5665,-0.005,21860.86,0
5666,-0.005,21784.39,2
5667,-0.005,21774.25,2
5668,0.0,22202.76,1
5669,-0.005,24327.98,0
5670,-0.005,23511.81,2
5671,-0.005,24573.38,2
5672,-0.005,24632.15,2
5673,-0.005,24278.24,2
5674,0.0,24841.69,1
5675,-0.005,24451.98,2
5676,-0.005,24182.92,0
5677,-0.005,23937.74,2
5678,-0.005,23184.48,2
5679,-0.005,23164.25,0
5680,-0.005,23555.9,2
5681,-0.005,23492.78,0
5682,0.0,23141.46,1
5683,-0.005,23633.88,2
5684,-0.005,23464.98,2
5685,-0.005,22354.37,2
5686,-0.005,22346.7,0
5687,-0.005,22429.42,2
5688,-0.005,22408.85,2
5689,0.0,22198.4,1
5690,-0.005,21704.03,2
5691,-0.005,20361.01,2
5692,-0.005,20151.4,2
5693,-0.005,20458.41,0
5694,-0.005,21995.43,0
5695,-0.005,24107.64,2
5696,-0.005,24674.77,0
5697,-0.005,24284.73,2
5698,-0.005,25002.0,2
5699,-0.005,27384.78,0
5700,-0.005,26907.5,2
5701,0.0,27966.67,1
5702,-0.005,27721.39,0
5703,-0.005,28107.3,2
5704,-0.005,27251.05,2
5705,0.0,28295.26,1
5706,-0.005,27444.7,2
5707,-0.005,27468.53,2
5708,0.0,27968.15,1
5709,-0.005,27124.14,2
5710,-0.005,27260.96,2
